Epoch,Train Loss,Val Loss,Val PSNR,Val SSIM,Learning Rate,Epoch Time
1,-52.5364947173112,-55.13034146026017,28.81303663930258,0.8252250878283838,0.001,1590.381824016571
2,-53.57248765474434,-52.602433994733204,29.25988476099422,0.8425011676169532,0.001,1585.6301047801971
3,-53.473242593420636,-53.88833355141853,29.297619492468833,0.8426621586929373,0.001,1589.2195341587067
4,-54.56508605692093,-55.962658568787894,29.699468853055496,0.8572951010944364,0.001,1585.6887836456299
5,-55.71100049528941,-55.97641230677629,29.747729530364065,0.8611021336062953,0.001,1584.8639471530914
6,-55.85753990869182,-32.56127580363491,28.32349952368329,0.817425509117022,0.001,1582.431135892868
7,-55.273983563242474,-49.86838332331156,29.796616677692512,0.8610803751781864,0.001,1584.2966556549072
8,-55.455345732662,-56.359036973996034,29.880727415661454,0.8659194064740857,0.001,1585.406347990036
9,-55.59943469500783,-56.83825848136606,29.992261595884532,0.8657205250369984,0.001,1582.1633496284485
10,-55.96410114426382,-56.252421222628854,30.23868905635054,0.8698133200235241,0.001,1582.6021494865417
11,-55.14828807480352,-55.780035104066535,30.113422409024636,0.8682151088279936,0.001,1582.9448819160461
12,-56.774196997229375,-56.977196146078775,29.77627876099286,0.8700753518433196,0.001,1583.2239768505096
13,-57.22572960223588,-57.08171940238844,30.362100931041784,0.8726663530082247,0.001,1582.6597926616669
14,-57.578359986062125,-57.31020669982516,30.22247565060687,0.8646951340123717,0.001,1584.1743297576904
15,-57.82306374553165,-43.462327763522644,29.64565883707979,0.8508651726202794,0.001,1583.171686410904
16,-58.082025781979645,-57.14963914274008,30.452221875112144,0.8665574868782635,0.001,1582.652756690979
17,-58.396529424755165,-48.197248911387575,29.855080917162493,0.8560017667628053,0.001,1583.83247423172
18,-58.182399354442886,-56.8415318816907,30.62366822859071,0.875998195627974,0.001,1585.3180088996887
19,-57.499287743020275,-57.77781674795996,30.49038124288671,0.8692593702047374,0.001,1585.293491601944
20,-57.86318643008096,-58.042252893326854,30.43203569715064,0.8738227693088405,0.001,1585.5398659706116
21,-55.54633956871621,-57.11766118914693,30.575348478098746,0.8767478122223323,0.001,1584.255675315857
22,-57.59543916562442,-52.16912964182918,30.395486022637247,0.8728030856066473,0.001,1583.035835981369
23,-58.000167578220875,-58.093514418942355,30.535151600173247,0.8764749183504169,0.001,1584.3137006759644
24,-59.151639098877475,-58.1545912794264,30.66904770922381,0.8751094297871227,0.001,1583.3538229465485
25,-58.203830214051756,-56.75187260186675,30.4265225622119,0.8701351213041223,0.001,1584.8225152492523
26,-58.13553986878012,-58.33888466963821,30.65336863919705,0.8790199595573996,0.001,1583.798565864563
27,-59.2670413921208,-57.56263102543427,30.682269384189016,0.877941392151077,0.001,1584.5605437755585
28,-56.06961385134118,-57.53892160666764,30.560862731481677,0.8767304045752614,0.001,1585.04398727417
29,-57.046355573816335,-58.3061460595052,30.659282982713336,0.8759115369407574,0.001,1584.9708292484283
30,-59.09275895334927,-58.05747846900107,30.418112416469732,0.8742736980687078,0.001,1584.5911898612976
31,-59.08050294592382,-45.78428632959659,29.77256293432974,0.85553476006576,0.0005,1585.8289000988007
32,-59.85146876482839,-59.072576735042915,30.85681314271132,0.8808747587994386,0.0005,1586.107181072235
33,-59.65192680735738,-58.38634735382308,30.767374667740814,0.882888576259371,0.0005,1583.9646780490875
34,-60.83769908161985,-59.111540699069955,30.899930380029083,0.8825909221557946,0.0005,1584.5452935695648
35,-61.30940519488194,-58.73647669462182,30.790215431479336,0.8760876254432466,0.0005,1584.5457651615143
36,-61.339401307545046,-58.9436392015863,30.855234632073895,0.8838146170324785,0.0005,1585.3099744319916
37,-61.402709407207496,-59.06161380478673,30.91444300146258,0.8827224805401991,0.0005,1586.1763491630554
38,-61.59043886206009,-59.076857696496894,30.8417419973236,0.8804361225288795,0.0005,1586.6729500293732
39,-61.616413790472905,-58.88008971271562,30.775605612928487,0.8818027076851462,0.0005,1583.697594165802
40,-63.11580066569249,-58.661786703303804,30.805023573435594,0.8817173612548628,0.0005,1719.4208900928497
41,-63.3667266063071,-58.676439375178276,30.68062095819311,0.8820732206008263,0.00025,1719.6184749603271
42,-64.09496753656084,-59.20591315319823,30.898395572644887,0.8853929914447988,0.00025,1719.6433110237122
43,-64.20864311439551,-59.23063908081435,30.931260169660757,0.8852547236916405,0.00025,1719.219269990921
44,-64.31650634164693,-59.24814528476725,30.87964312107344,0.8848657568213069,0.00025,1719.6196143627167
45,-64.40980188868159,-59.25215342340355,30.935885964498198,0.8855606234606475,0.00025,1720.423990726471
46,-64.49016674330032,-59.39306201714387,30.92679499785877,0.8856955732978878,0.00025,1718.0731959342957
47,-64.56082053486497,-59.19005910150324,30.90332512761823,0.8859711199468722,0.00025,1719.7088510990143
48,-64.60525970601097,-59.19977815810877,30.831891948145525,0.8848032807205746,0.00025,1719.9710900783539
49,-64.67536646562284,-59.4930290841959,31.00328665781633,0.8874700002552915,0.00025,1719.6875422000885
50,-64.73883096076759,-59.22908848395781,30.85888645218402,0.8855514848094502,0.00025,1720.749988079071
51,-64.76509936608299,-59.566289182965946,31.020741511438793,0.8871049638453482,0.00025,1719.9718563556671
52,-64.82597935003065,-59.44381350096515,30.94496884147759,0.8848794849879437,0.00025,1719.9342267513275
53,-64.87320904429762,-59.320158303634884,30.928200726051287,0.8868387965563539,0.00025,1720.2011663913727
54,-64.9235575992164,-59.30829338148935,30.898325609952693,0.8857612185131226,0.000125,1720.5772624015808
