Epoch,Train Loss,Val Loss,Val PSNR,Val SSIM,Learning Rate,Epoch Time
1,-52.25918127491767,-53.82954787581301,29.127752194662207,0.8402276025470258,0.001,5394.366423368454
2,-52.95372386741793,-55.540317822388715,29.554100793773827,0.8509792594735905,0.001,5437.279251813889
3,-53.715266747738376,-51.540790843336914,29.752775109471482,0.8598059629491741,0.001,5380.317158699036
4,-52.41094123920803,-55.076987728790556,29.755922474341713,0.8578999881988651,0.001,5387.10601234436
5,-53.37088549658329,-54.75813346251646,29.852644102126664,0.862952289270917,0.001,5380.1092076301575
6,-54.52071009326181,-56.69615761363369,30.030295881877613,0.8668217878647735,0.001,5381.944056749344
7,-55.405594830616735,-52.76972897847494,30.035461852491718,0.8665299591121475,0.001,5371.082520008087
8,-56.124138846769505,-55.65589094107961,29.706698048292722,0.8575641498594413,0.001,5377.336518526077
9,-56.13038855279267,-53.467043340273676,29.948171953719278,0.8681883589944317,0.001,5377.282403230667
10,-57.02238931525555,-56.33991208153195,30.02453117963974,0.8667426773419981,0.001,5376.68191409111
11,-57.474306039981926,-55.4230355619979,29.886929700027626,0.8616100878260798,0.001,5385.702673196793
12,-58.3619188194011,-57.349243514153684,30.133231543008186,0.8709622492289395,0.001,3808.371290922165
13,-57.9732365979991,-57.93064105351334,30.36188988599348,0.8728403373571387,0.001,3811.401462316513
14,-58.44928815388312,-57.35926379137452,30.13552881462329,0.8567218264666593,0.001,3815.4344704151154
15,-56.93330217446654,-57.10977040616504,30.230066800901557,0.8714007583066716,0.001,3807.679391145706
16,-58.73687135132784,-57.85020668264044,30.276282122309343,0.8664066545123311,0.001,3812.1521508693695
17,-58.763556612273874,-57.32309151452171,30.025293332140564,0.8723822333696962,0.001,3808.0825843811035
18,-58.97795126145034,-57.52199252608572,30.38675613326611,0.8707313460436958,0.0005,3810.2647602558136
19,-60.52779078344007,-58.33480355676382,30.528554906322768,0.8755504756299798,0.0005,3805.6765072345734
20,-60.69827734427987,-58.41995366080775,30.460736828618835,0.8757013791738175,0.0005,3809.736377954483
21,-60.816903634043435,-58.09209360839719,30.423693198204965,0.8786622470714542,0.0005,3811.409521818161
22,-60.930577711833166,-58.493278184446,30.571131773999603,0.8770214879315559,0.0005,4125.869676351547
23,-61.00231546058878,-58.63566827412071,30.639060914402215,0.8795674302744593,0.0005,3806.8516430854797
24,-61.134744120887646,-58.38007102988081,30.5292992144374,0.8779241901721827,0.0005,3808.718435049057
25,-61.18081794386534,-58.6218540409701,30.585051849322937,0.8783459251695042,0.0005,3809.9445292949677
26,-61.267706044498055,-58.40784028143454,30.55548229144981,0.8787267200759897,0.0005,3809.0616297721863
27,-61.350912687434615,-58.47175027722813,30.567742330914857,0.879479171198774,0.0005,3811.9051542282104
28,-61.4503113757809,-58.59921368281911,30.6191307850153,0.8782390199355841,0.00025,3807.415995836258
29,-62.34078343032585,-58.73702019819078,30.66240577471652,0.8811753044698836,0.00025,3808.9836602211
30,-62.454226819678404,-58.610742607733684,30.621848807778882,0.879686331347257,0.00025,3807.8527233600616
31,-62.57000976880222,-58.72468247792901,30.624828456927784,0.8807243689518338,0.00025,3812.488543510437
32,-62.6381881129177,-58.63803691445849,30.5917734719442,0.8812926953827611,0.00025,3814.5398721694946
33,-62.6988031525381,-58.80841513412652,30.65791171834994,0.882025394947056,0.00025,3809.6013877391815
34,-62.771824818459386,-58.7591988449866,30.660426673097962,0.8812095471631433,0.00025,3810.1250488758087
35,-62.826021413463046,-58.557406700119365,30.56428408109808,0.8811943062600168,0.00025,3812.564046382904
36,-62.8935584174375,-58.54679379607987,30.551421090723128,0.8804118984177384,0.00025,3811.1981043815613
37,-62.96092851622553,-58.80450004870028,30.68415901770542,0.8806084130514277,0.00025,3809.6671369075775
38,-63.01424935956532,-58.70803770923355,30.61754994094555,0.8794186942000977,0.000125,3809.4939827919006
39,-63.58976289146184,-58.796658212841976,30.658384361917864,0.8821919209192068,0.000125,3805.89844417572
40,-63.72529602177667,-58.89965072262727,30.674682640815384,0.8821960111296411,0.000125,3809.1325919628143
41,-63.78525381636404,-58.81850596690378,30.640029399757427,0.8814335603058367,0.000125,3808.101799964905
42,-63.8443375308822,-58.852889274999775,30.639885113470395,0.8805237994421742,0.000125,3811.3739404678345
43,-63.89791664282904,-58.83227734521974,30.662017099630493,0.8826396617143512,0.000125,3810.756798028946
44,-63.94379367061978,-58.83644505322938,30.649694449672293,0.88318828805629,0.000125,3809.0956840515137
45,-63.98738240738889,-58.8367365390947,30.64314727268933,0.8823660580247983,0.000125,3813.5896577835083
46,-64.06126012949312,-59.000588494202944,30.69311873789591,0.8826036221024818,0.000125,3813.3084189891815
47,-64.10801068489192,-58.83403385279807,30.659007700175856,0.8825944836716192,0.000125,3811.917515039444
48,-64.16839312111335,-58.94067617719362,30.689105893242612,0.8829424139535355,0.000125,3811.031615972519
49,-64.20338408219935,-58.8636621201684,30.691064049134475,0.8832795494701364,0.000125,3811.861649990082
50,-64.23279686847096,-58.88956948629237,30.675540022391964,0.8820674081282318,0.000125,3809.5341198444366
51,-64.30437244691387,-58.95758168156553,30.687090626879936,0.8826142876627909,0.000125,3810.156755208969
52,-64.32245136258956,-58.76510999409649,30.6013412006146,0.8813966976035491,0.000125,3811.3056931495667
53,-64.3470365086282,-58.78698332072547,30.62325675845084,0.8795177678338332,0.000125,3810.316530942917
54,-64.4134793238414,-58.91492830504913,30.68459963333173,0.8820992319725248,6.25e-05,3812.2940015792847
55,-64.78982963150901,-58.97428317543279,30.68949529998554,0.8834708007395128,6.25e-05,3812.129640340805
56,-64.88941831319747,-58.983322743139865,30.69777499324171,0.8830427997279165,6.25e-05,3813.2339959144592
57,-64.91360422979967,-58.8787586569597,30.643177975183473,0.8826175866422377,6.25e-05,3811.9417853355408
58,-64.96457925865535,-59.044223834078196,30.71350934416031,0.8833778901502802,6.25e-05,3813.6741015911102
59,-65.00488366593447,-58.85469134697265,30.621940637621847,0.8827193281239955,6.25e-05,3810.357471704483
60,-65.03762589419631,-58.85895432443703,30.632829030535767,0.8822964139095847,3.125e-05,3811.2515466213226
61,-65.2443993318709,-58.97892017157041,30.68560000578209,0.883125104450857,3.125e-05,3810.513576030731
62,-65.31669721912995,-58.88839132056981,30.641964058760326,0.882480852603144,3.125e-05,3813.633419752121
63,-63.29833977218636,-59.18024493781936,30.791691709598776,0.8839944520199856,3.125e-05,3808.33473610878
64,-63.523989620838094,-59.176385026331424,30.7877070067023,0.8841279800185058,3.125e-05,3814.782347202301
65,-63.65619580450053,-59.135878775899386,30.758813398198274,0.8837905006341849,3.125e-05,3822.477724313736
66,-63.7468125235216,-59.07222683360024,30.731564422763018,0.883559941418044,3.125e-05,3819.5897328853607
67,-63.80097662964801,-59.153606042877065,30.774206538710057,0.8839494281257931,3.125e-05,3813.024969816208
68,-63.86382411095993,-59.16697635970471,30.775768426359136,0.8841762322673172,3.125e-05,3815.4482338428497
69,-63.922273764019,-59.17981980053875,30.785215652226835,0.8838631269438528,1.5625e-05,3813.851049900055
70,-64.04978196350675,-59.152597269935185,30.771017924499816,0.8838402351345824,1.5625e-05,3813.3838584423065
71,-64.10860809790067,-59.18516939091029,30.784079095159605,0.884100635617987,1.5625e-05,3812.9755849838257
72,-64.12763862574336,-59.12716707563606,30.7573050192103,0.8837694407899617,1.5625e-05,3808.1610798835754
73,-64.16631191369382,-59.21595871040618,30.79831430234041,0.8846347778855054,1.5625e-05,3812.176642179489
74,-64.20948954146235,-59.105466879497385,30.74229423843773,0.8841024469238087,1.5625e-05,3821.8606185913086
75,-64.21676020853185,-59.14125335132781,30.760286789844454,0.8836353784928301,1.5625e-05,3808.9312500953674
76,-64.24298821363504,-59.135094663898556,30.755917281976426,0.8840831357617581,1.5625e-05,3812.019626379013
77,-64.24964248277584,-59.17384612779079,30.778120324828066,0.8841425014660499,1.5625e-05,3812.1316685676575
78,-64.28058241452861,-59.1571186043469,30.77347603174105,0.8842499295520673,7.8125e-06,3809.2883734703064
79,-64.3458247243121,-59.14080067024516,30.758882344274344,0.8841320266734329,7.8125e-06,3815.202979326248
80,-64.36604365800022,-59.1494155368269,30.764853682064885,0.8840175650880694,7.8125e-06,3817.7641479969025
