Epoch,Train Loss,Val Loss,Val PSNR,Val SSIM,Learning Rate,Epoch Time
1,-52.71298658586107,-54.301713755469514,28.68342336044485,0.8291253771049594,0.001,3149.5716938972473
2,-53.97559226022368,-55.28493454438501,29.104559300786686,0.8403345123026246,0.001,3150.155678510666
3,-53.9177536043225,-55.50988958299552,29.374592092099597,0.8489174271671833,0.001,3146.123270750046
4,-54.14828318081491,-55.801484294038175,29.439875976902655,0.8564866801849196,0.001,3145.8762440681458
5,-55.658306841538774,-54.43517209007009,28.792948322761234,0.8384291125265085,0.001,3144.3575689792633
6,-54.49138788939982,-56.11303287889043,29.72092493889512,0.8466889968864939,0.001,3141.0974395275116
7,-56.463852277964335,-56.01836649382328,29.48838608931649,0.859956791298369,0.001,3146.1631247997284
8,-54.44182688413369,-56.719715533547195,29.860352092766075,0.8587512027871336,0.001,3143.978801012039
9,-56.060353074542,-57.07638666328864,30.107603401546747,0.8663024413358246,0.001,3145.438619852066
10,-55.66351039505436,-56.514113874843865,29.8490048576956,0.8598560960267989,0.001,3141.842979669571
11,-57.13025480366058,-56.75888356723781,29.91972606072241,0.860777813065982,0.001,3144.5257585048676
12,-55.82087498192713,-40.516701228057286,28.556872865708584,0.805025277529718,0.001,3142.1626949310303
13,-57.343300322765614,-56.71609212696863,29.759419962927172,0.8609332627941403,0.001,3144.39786195755
14,-57.246098415562294,-52.63947191936425,29.82129824238266,0.8615826032388894,0.001,3148.2974877357483
15,-57.36807021395585,-56.7589946161612,30.10271534617997,0.868089656442836,0.001,3148.580179452896
16,-57.79019329146923,-57.04143619818291,29.813963197268635,0.8679646594973681,0.001,3149.911418199539
17,-57.70312773106008,-57.246829154349335,30.05387818557614,0.8640912909961016,0.0005,3145.9240143299103
18,-60.10322735067249,-58.18561596981717,30.395780537008118,0.8751320857060839,0.0005,3147.717247247696
19,-60.44409519107244,-58.02117316749343,30.36331087663183,0.8736766429279069,0.0005,3146.5598747730255
20,-60.65095127688373,-58.11835974423815,30.467886283901688,0.8761147333116163,0.0005,3143.1193170547485
21,-60.84138879400419,-58.56529065397303,30.540198095002058,0.8756958294576281,0.0005,3144.618499994278
22,-61.01923208581824,-58.236933955199696,30.42543582817341,0.8749748778666853,0.0005,3154.3028614521027
23,-61.175563350137466,-58.3270380667162,30.459653505221375,0.874965293315629,0.0005,3152.7796924114227
24,-61.32659484884598,-58.37741271303593,30.50962986362239,0.8759803075538372,0.0005,3154.5498621463776
25,-61.44779186111742,-58.244780845607515,30.507499807705955,0.8759945322688328,0.0005,3417.410257101059
26,-61.571454650610924,-58.4774584001947,30.517866000647647,0.8771679514009019,0.0005,3497.5801367759705
27,-61.684987466344175,-58.06378664949868,30.402802117580176,0.8721188283007303,0.0005,3145.7013194561005
28,-61.80553206488958,-58.264100800450905,30.564515299426912,0.8772737385210012,0.0005,3149.378782272339
29,-61.913618530854066,-57.87198639953323,30.441398477330306,0.8755143885925976,0.0005,3147.816470146179
30,-62.0259969149453,-58.101818075856464,30.34352574665819,0.8741237017679128,0.0005,3152.8226025104523
31,-62.11053582694443,-58.039463670351545,30.337967894125136,0.8684392972325296,0.0005,3415.8939402103424
32,-62.203690800912966,-58.284904258039944,30.484583694202193,0.8777282576330147,0.0005,3144.654108285904
33,-62.305184759187725,-58.346346278377546,30.409075155076238,0.8768228999535945,0.0005,3144.9907908439636
34,-62.39157182197104,-58.459429869272526,30.517451553789464,0.8769925619377832,0.0005,3144.663332939148
35,-62.46465347852397,-58.303238322614355,30.459066904698865,0.8687126988453469,0.0005,3140.4146597385406
36,-62.55073826562984,-58.44172200047994,30.51095071013074,0.8772086985637184,0.00025,3145.6510775089264
37,-63.755919322236664,-58.793120932692496,30.642803831710474,0.8794686481417401,0.00025,3138.695000886917
38,-64.04152950903023,-58.809022788906375,30.597344199532913,0.8792647608329407,0.00025,3143.8446362018585
39,-64.21061536871163,-58.75650173721469,30.583757506733214,0.8791612968795929,0.00025,3139.346654891968
40,-64.34065410823122,-58.72083872590453,30.58088116416438,0.879746827735086,0.00025,3140.4612448215485
41,-64.47087760375116,-58.82251802431924,30.621942223792846,0.8802024266475112,0.00025,3147.8606181144714
42,-64.57907540142187,-58.65382269356436,30.53006710453718,0.8789433106271867,0.00025,3142.467529296875
43,-64.68288863980433,-58.82832512703175,30.62274998100094,0.880009515220694,0.00025,3146.772451877594
44,-64.783992546045,-58.69027390708033,30.5400151213866,0.8802884443674246,0.00025,3141.006427526474
45,-64.87501849437915,-58.44304558503069,30.465056591547825,0.8803669163978765,0.000125,3142.3158328533173
46,-65.64174183687673,-58.834742610264925,30.602088597567207,0.8804026121936727,0.000125,3148.356068611145
47,-65.8911323019518,-58.907291027253216,30.628603190988372,0.8804533929147675,0.000125,3164.094935655594
48,-66.03161554351774,-58.72235292732486,30.549908706545423,0.8796270305509034,0.000125,3147.91698551178
49,-66.14313706773085,-58.76689207356667,30.551793102775697,0.8795262574364465,0.000125,3146.215770959854
50,-66.2253073235025,-58.80808994631202,30.57722545638621,0.8811711847204727,0.000125,3141.0545060634613
51,-66.30671603505823,-58.76629003710199,30.568110564135974,0.8802496972887418,0.000125,3311.154624938965
