Epoch,Train Loss,Val Loss,Val PSNR,Val SSIM,Learning Rate,Epoch Time
1,-54.43150196887077,-53.27179806123859,28.444517456439016,0.8176241210095606,0.0009999984861274376,186.54299449920654
2,-55.68321891135358,-53.27179806123859,28.444517456439016,0.8176241210095606,0.0009999939445189119,66.92783284187317
3,-55.86962121192445,-53.27179806123859,28.444517456439016,0.8176241210095606,0.0009999863752019318,67.05369234085083
4,-56.3442108478952,-53.27179806123859,28.444517456439016,0.8176241210095606,0.0009999757782223368,67.00261759757996
5,-56.629688222357565,-53.27179806123859,28.444517456439016,0.8176241210095606,0.0009999621536443055,66.96843314170837
6,-56.69631744547093,-53.27179806123859,28.444517456439016,0.8176241210095606,0.0009999455015503452,66.92718768119812
7,-56.86912311797446,-53.27179806123859,28.444517456439016,0.8176241210095606,0.0009999258220413014,67.03294610977173
8,-57.00463010909709,-53.27179806123859,28.444517456439016,0.8176241210095606,0.000999903115236357,67.00936913490295
9,-54.664403371608,-53.27179806123859,28.444517456439016,0.8176241210095606,0.0009998773812730298,66.96766686439514
10,-56.85883359706148,-53.27179806123859,28.444517456439016,0.8176241210095606,0.0009998486203071618,66.81569957733154
11,-57.14450912475586,-53.27179806123859,28.444517456439016,0.8176241210095606,0.0009998168325129407,66.95358514785767
12,-57.32214546203613,-53.27179806123859,28.444517456439016,0.8176241210095606,0.0009997820180828682,66.95596051216125
13,-57.33286959059695,-53.27179806123859,28.444517456439016,0.8176241210095606,0.0009997441772277881,66.97365641593933
14,-57.57514636262934,-53.27179806123859,28.444517456439016,0.8176241210095606,0.0009997033101768662,66.97371864318848
15,-57.73294357949115,-55.670629584975664,29.04401839483748,0.8306564048413323,0.0009996594171775971,184.3421277999878
16,-57.679810357601085,-55.670629584975664,29.04401839483748,0.8306564048413323,0.0009996124984958047,66.8679747581482
17,-57.89299115931734,-55.670629584975664,29.04401839483748,0.8306564048413323,0.0009995625544156272,66.93231558799744
18,-58.006323940195934,-55.670629584975664,29.04401839483748,0.8306564048413323,0.0009995095852395322,66.995689868927
